building,amenity,office,shop,tourism,name,height_m,height_source,area_m2,wkt
apartments,,,,,,21.0,levels_x3.5,773.1,"POLYGON ((359590.46858522354 3463993.6364516597, 359531.8920813963 3463973.5330621875, 359527.80425353505 3463985.3286261386, 359586.3807019512 3464005.431991029, 359590.46858522354 3463993.6364516597))"
apartments,,,,,,24.5,levels_x3.5,644.4,"POLYGON ((359242.7458536777 3463806.206413742, 359239.9958486719 3463818.361103699, 359290.4493851657 3463829.635943731, 359293.18977746175 3463817.470311699, 359242.7458536777 3463806.206413742))"
apartments,,,,,,21.0,levels_x3.5,764.2,"POLYGON ((359616.89653801883 3463907.660118179, 359559.92620699794 3463888.1004885538, 359555.764687354 3463900.0854974613, 359612.73496364185 3463919.6451027533, 359616.89653801883 3463907.660118179))"
apartments,,,,,,21.0,levels_x3.5,889.8,"POLYGON ((359610.13252262556 3463936.4541254863, 359551.13503180776 3463916.2121215146, 359546.460413106 3463929.6896240804, 359605.4578401631 3463949.9315997437, 359610.13252262556 3463936.4541254863))"
apartments,,,,,,21.0,levels_x3.5,497.9,"POLYGON ((359642.17642455245 3463850.402744733, 359612.75878198806 3463840.3082352504, 359607.51587895723 3463855.4341405355, 359636.92396785424 3463865.528761502, 359642.17642455245 3463850.402744733))"
apartments,,,,,,10.5,levels_x3.5,340.4,"POLYGON ((359471.8032800818 3463827.0172322793, 359469.0193565788 3463835.236516931, 359506.20840408676 3463847.6989186145, 359508.99235228566 3463839.4796446175, 359471.8032800818 3463827.0172322793))"
apartments,,,,,,10.5,levels_x3.5,119.4,"POLYGON ((359334.05114681413 3463779.316297356, 359331.481771981 3463787.20014471, 359345.1923328992 3463791.6173556875, 359347.7617165675 3463783.733511976, 359334.05114681413 3463779.316297356))"
apartments,,,,,,10.5,levels_x3.5,611.1,"POLYGON ((359223.7210030301 3463739.8857735405, 359219.26681265666 3463751.320518723, 359265.72588730935 3463769.245451465, 359270.1801184473 3463757.8107272713, 359223.7210030301 3463739.8857735405))"
apartments,,,,,,10.5,levels_x3.5,134.8,"POLYGON ((359354.30506473314 3463785.397513538, 359351.58947921556 3463793.7378709246, 359366.21791449224 3463798.4532345454, 359368.9335099829 3463790.1128812674, 359354.30506473314 3463785.397513538))"
apartments,,,,,,42.0,levels_x3.5,913.1,"POLYGON ((359308.1053605106 3463825.14190142, 359302.5680000884 3463836.7352601495, 359366.8146121638 3463867.1275263024, 359372.352023673 3463855.534202968, 359308.1053605106 3463825.14190142))"
apartments,,,,,,21.0,levels_x3.5,917.0,"POLYGON ((359320.0036204669 3463798.052711866, 359314.62224195397 3463809.2115887455, 359381.44030512136 3463841.0994434315, 359386.81221641967 3463829.9407298365, 359320.0036204669 3463798.052711866))"
apartments,,,,,,21.0,levels_x3.5,453.5,"POLYGON ((359819.4661543581 3463933.400499485, 359855.7369115952 3463934.190982794, 359856.0078890345 3463921.692646754, 359819.73708874884 3463920.9021609644, 359819.4661543581 3463933.400499485))"
yes,,,,,,10.5,default,337.0,"POLYGON ((358734.4263829944 3466139.199043746, 358727.9960770693 3466130.9927554647, 358706.15846693714 3466148.349600039, 358707.9598007455 3466150.6535539827, 358697.6271796557 3466158.686602009, 358700.2708899111 3466162.0546220257, 358710.36800100544 3466154.2021389427, 358711.8882922358 3466156.132929429, 358734.4263829944 3466139.199043746))"
yes,,,,,,10.5,default,829.5,"POLYGON ((358753.35728344345 3466143.4563291976, 358744.4328616259 3466131.680421156, 358734.4263829944 3466139.199043746, 358711.8882922358 3466156.132929429, 358699.52618221624 3466165.412872456, 358708.45999660436 3466177.177530602, 358753.35728344345 3466143.4563291976))"
yes,,,,,,10.5,default,755.0,"POLYGON ((357636.1689106987 3464244.3781387825, 357691.45977442455 3464262.7639154554, 357687.569276446 3464274.9124113657, 357631.79532131425 3464256.6995153027, 357636.1689106987 3464244.3781387825))"
yes,,,,,演播厅,10.5,default,4039.8,"POLYGON ((357684.4052202796 3464059.183569219, 357700.72837770067 3464011.9318937925, 357669.53043605894 3464001.2571221874, 357672.9474073495 3463991.3878498077, 357655.41652756766 3463985.394859899, 357651.62407200737 3463996.3557410743, 357626.9870690908 3463987.93140711, 357611.03968580347 3464034.091602072, 357684.4052202796 3464059.183569219))"
yes,,,,,,10.5,default,1715.8,"POLYGON ((358090.5713962993 3464369.7561511467, 358116.068400766 3464379.2231296613, 358121.3882893346 3464390.382118954, 358104.4960263922 3464426.60942703, 358070.4683059469 3464412.102517685, 358090.5713962993 3464369.7561511467))"
yes,,,,,,10.5,default,1364.7,"POLYGON ((358449.5758087203 3464343.1541051115, 358476.6055343978 3464351.9471462965, 358491.5924636258 3464306.3335302123, 358464.5626374412 3464297.5404471597, 358449.5758087203 3464343.1541051115))"
yes,,,,,,10.5,default,1364.7,"POLYGON ((358475.50727670966 3464266.294380867, 358502.5371710869 3464275.087494324, 358517.5243421509 3464229.473928243, 358490.4943472682 3464220.680772921, 358475.50727670966 3464266.294380867))"
commercial,,,,,,10.5,default,1779.5,"POLYGON ((357743.83560518734 3464977.375770825, 357813.184833313 3464977.0341734258, 357813.06554475165 3464951.380866448, 357743.71599672013 3464951.711373622, 357743.83560518734 3464977.375770825))"
commercial,,,,,中行天盛广场A座,100.0,measured,1439.5,"POLYGON ((357767.6028612894 3465022.9196927403, 357793.719358469 3465034.639146111, 357771.4350556901 3465080.197744273, 357745.6940573012 3465068.0852181367, 357767.6028612894 3465022.9196927403))"
yes,,,,,排球、体操馆,10.5,default,2067.2,"POLYGON ((359470.95477715094 3465232.5494611887, 359470.86122269 3465206.38599289, 359519.34843663697 3465204.971463143, 359519.4203999043 3465219.5828276877, 359553.9924175044 3465218.2328895493, 359554.0499940533 3465241.7249255786, 359525.0912947048 3465242.8777296487, 359519.86213823536 3465243.324717056, 359519.56842333573 3465230.6343289055, 359470.95477715094 3465232.5494611887))"
university,,,,,解剖楼,10.5,default,2071.7,"POLYGON ((359029.2406852744 3465372.0505466317, 359069.0480042369 3465370.7505692486, 359071.9938102993 3465342.7612387384, 359075.20670877025 3465335.35645217, 359076.1184821492 3465326.707607768, 359075.04629609524 3465323.4181573093, 359072.23887635814 3465323.45588041, 359071.4468590064 3465321.18264838, 359058.67471372714 3465320.589289995, 359057.9482532468 3465323.9029098647, 359032.6814746584 3465324.242486084, 359029.16801554605 3465329.112456086, 359029.2406852744 3465372.0505466317))"
yes,clinic,,,,校医院,10.5,default,1714.1,"POLYGON ((359032.54668543546 3465275.9724975377, 359056.0278629046 3465275.911917925, 359069.85855149315 3465278.774926306, 359075.9265654792 3465274.8795434344, 359076.0743440562 3465266.7509568143, 359075.1047874156 3465251.264682667, 359074.9034210978 3465236.2780783954, 359044.52250816894 3465236.431336652, 359043.7823391386 3465238.725158485, 359031.5342753668 3465238.88977193, 359032.54668543546 3465275.9724975377))"
yes,,,,,运科学院、科研楼,10.5,default,1737.2,"POLYGON ((359028.6414623862 3465232.5759340934, 359048.03662093653 3465232.315265852, 359049.2121915668 3465224.1728659747, 359108.1925387728 3465225.1653768923, 359108.66991034185 3465203.30694961, 359047.16026083624 3465204.6433816915, 359045.41549784306 3465207.970686565, 359028.31383883534 3465208.200530911, 359028.6414623862 3465232.5759340934))"
university,library,,,,,10.5,default,1715.6,"POLYGON ((359056.2579880422 3465397.1537441663, 359107.04977482394 3465396.593234016, 359105.99098940403 3465355.3314198256, 359076.36669298494 3465355.097488555, 359075.6042999656 3465374.1548029394, 359056.45683803025 3465374.41210456, 359056.2579880422 3465397.1537441663))"
apartments,,,,,4号楼,10.5,default,1012.0,"POLYGON ((358973.83838902693 3465381.5539294477, 359021.8240345163 3465380.409884992, 359021.5372044891 3465359.0717034447, 358973.5583176917 3465360.7256450867, 358973.83838902693 3465381.5539294477))"
dormitory,,,,,3号楼,10.5,default,642.8,"POLYGON ((358973.4422055395 3465352.090608789, 359019.38861059933 3465351.472885774, 359018.17230122327 3465336.754915359, 358973.771727736 3465338.371837577, 358973.4422055395 3465352.090608789))"
apartments,,,,,2号楼,10.5,default,817.1,"POLYGON ((358972.75386448775 3465262.673944782, 359018.693807442 3465261.546333714, 359018.46851987636 3465244.7861645333, 358972.5010785966 3465243.8741764096, 358972.75386448775 3465262.673944782))"
apartments,,,,,1号楼,10.5,default,771.5,"POLYGON ((358973.375988262 3465233.1969366707, 359020.3412077337 3465232.565544853, 359019.61153596424 3465215.812156154, 358973.1573376116 3465216.9355810583, 358973.375988262 3465233.1969366707))"
apartments,,,,,5号楼,10.5,default,1152.1,"POLYGON ((358913.073296538 3465229.4291050127, 358959.5341541023 3465228.80422642, 358959.7790294198 3465209.4988611047, 358959.71076019364 3465204.422037036, 358912.73854575865 3465204.5437963824, 358913.073296538 3465229.4291050127))"
apartments,,,,,南四楼,10.5,default,805.6,"POLYGON ((358914.0656963278 3465264.9932203516, 358958.4734413252 3465263.88595596, 358958.7387313389 3465246.099202975, 358913.81966409716 3465246.703348953, 358914.0656963278 3465264.9932203516))"
apartments,,,,,车棚,10.5,default,780.0,"POLYGON ((358907.7250663468 3465325.0358072803, 358924.0419733382 3465323.796329201, 358923.41335734836 3465277.0629347884, 358907.0689395106 3465276.2628132585, 358907.7250663468 3465325.0358072803))"
apartments,,,,,北四楼,10.5,default,940.1,"POLYGON ((358915.0882823882 3465360.115100006, 358958.47063466103 3465358.5227043577, 358957.92329935485 3465336.9330262323, 358914.28405666014 3465338.5399621674, 358915.0882823882 3465360.115100006))"
apartments,,,,,5号楼,10.5,default,1157.9,"POLYGON ((358914.83680596796 3465398.7337318095, 358962.04810560466 3465397.3448308688, 358961.4692979661 3465372.706711687, 358914.251949392 3465374.361773718, 358914.83680596796 3465398.7337318095))"
apartments,,,,,12号楼,10.5,default,1004.5,"POLYGON ((358851.7722269249 3465398.318399857, 358904.09723794257 3465397.1043258733, 358904.3452685251 3465378.0428159037, 358851.2588316632 3465379.267131423, 358851.7722269249 3465398.318399857))"
apartments,,,,,11号楼,10.5,default,971.2,"POLYGON ((358851.54716614867 3465362.500037265, 358903.85863638547 3465360.2661696547, 358904.3807710486 3465342.4759526667, 358850.5328207394 3465343.710507625, 358851.54716614867 3465362.500037265))"
apartments,,,,,10号楼,10.5,default,914.2,"POLYGON ((358850.06731419655 3465328.217452694, 358902.64353902574 3465327.255003987, 358903.6795783881 3465309.457874176, 358849.58823222364 3465311.7156837303, 358850.06731419655 3465328.217452694))"
apartments,,,,,9号楼,10.5,default,976.0,"POLYGON ((358850.3876715001 3465295.440617769, 358903.2175819656 3465294.219770163, 358902.96824755333 3465275.686032651, 358849.1266669722 3465277.419397055, 358850.3876715001 3465295.440617769))"
apartments,,,,,8号楼,10.5,default,952.9,"POLYGON ((358850.69368564885 3465260.8900927952, 358902.2519568318 3465259.9413585654, 358902.5137223639 3465241.899651075, 358849.1722977181 3465242.617381072, 358850.69368564885 3465260.8900927952))"
apartments,,,,,7号楼,10.5,default,1033.8,"POLYGON ((358848.9568848541 3465226.610970597, 358903.3159129706 3465225.1145664374, 358903.3166786772 3465206.0674745305, 358848.44692699413 3465207.814656094, 358848.9568848541 3465226.610970597))"
yes,,,,,学生活动中心,10.5,default,1045.4,"POLYGON ((358803.1809189125 3465239.9325701357, 358836.10548219073 3465239.234385187, 358836.1825884479 3465207.480809727, 358803.2579254338 3465208.1789907822, 358803.1809189125 3465239.9325701357))"
yes,,,,,后勤管理中心,10.5,default,472.5,"POLYGON ((358805.0927474513 3465268.1116062147, 358834.96640982956 3465268.463382769, 358835.25207876833 3465252.2063175268, 358804.63404187 3465253.128451929, 358805.0927474513 3465268.1116062147))"
yes,,,,,第三餐厅,10.5,default,698.8,"POLYGON ((358812.4273892419 3465301.0403919616, 358836.92604373256 3465300.200634608, 358836.279249007 3465271.239581528, 358812.54186533386 3465272.0690890606, 358812.4273892419 3465301.0403919616))"
yes,,,,,第一餐厅,10.5,default,682.7,"POLYGON ((358813.31124148204 3465329.222182013, 358836.79840821587 3465328.906029466, 358836.92604373256 3465300.200634608, 358812.4273892419 3465301.0403919616, 358813.31124148204 3465329.222182013))"
yes,,,,,,10.5,default,652.8,"POLYGON ((359600.81943013484 3465547.857832207, 359601.12411783857 3465497.386891517, 359614.05079150863 3465497.457752305, 359613.75570651796 3465547.939647743, 359600.81943013484 3465547.857832207))"
yes,,,,,创智国际广场B幢,99.85,measured,3286.5,"POLYGON ((357701.1421090857 3465173.704070292, 357707.28288894286 3465173.7981493594, 357705.1225825056 3465171.022487036, 357708.73778659577 3465170.884746781, 357714.26643339766 3465181.286807298, 357742.5740266532 3465125.7901654188, 357735.75672344805 3465126.3482768415, 357730.95504417317 3465119.7169561908, 357697.64967199333 3465119.747460975, 357694.29792121425 3465124.5713624987, 357649.2596804977 3465125.5705526257, 357649.51898878015 3465150.9891603193, 357661.47610222164 3465151.1151449443, 357665.1603182448 3465156.7637842894, 357690.00617146795 3465156.227082971, 357701.1421090857 3465173.704070292))"
yes,,,,,中航天盛广场B座,42.0,levels_x3.5,2995.7,"POLYGON ((357745.16923271376 3465093.957922558, 357664.7115590036 3465095.637037079, 357666.36814154225 3465069.0061425404, 357685.87325166585 3465035.425531517, 357705.30843321094 3465045.095662109, 357706.3238178047 3465068.0205529616, 357745.6940573012 3465068.0852181367, 357745.16923271376 3465093.957922558))"
yes,,,,,,10.5,default,8920.2,"POLYGON ((358839.94621612073 3465719.04087287, 358883.32360833895 3465764.578084881, 358888.98155795014 3465759.2357230987, 358900.97246017004 3465771.835263022, 358895.1922920307 3465777.2901309174, 358918.03439350927 3465801.26284895, 358951.6630776995 3465802.0965281613, 358995.80539439584 3465760.8919926747, 358982.91497616924 3465747.2179414486, 358989.7018228031 3465740.884819556, 359002.6790779602 3465754.646405588, 359028.3317740668 3465730.697766393, 358993.0690551759 3465693.2994298125, 358967.9333258147 3465716.7644691, 358980.4761439617 3465730.0662280424, 358973.8021492009 3465736.298057018, 358960.8441640376 3465722.5584184336, 358926.1112883751 3465754.9888157067, 358881.09610874264 3465707.2672042656, 358873.8299353906 3465714.0503203697, 358860.45661720994 3465699.8729162845, 358839.94621612073 3465719.04087287))"
apartments,,,,,,14.0,measured,627.6,"POLYGON ((358870.541281646 3465956.2522042333, 358878.3737032708 3465947.709741354, 358928.95685193135 3465971.4532810748, 358922.0361934521 3465980.559950935, 358870.541281646 3465956.2522042333))"
apartments,,,,,,14.0,measured,682.9,"POLYGON ((358943.8648457119 3465978.75847686, 358940.52547806944 3465968.2487790794, 358967.95520552585 3465960.41840503, 358993.68315517873 3465950.604281579, 358997.3849015108 3465963.2932169754, 358971.1520060119 3465972.3602229357, 358943.8648457119 3465978.75847686))"
yes,,,,,,14.0,measured,1122.1,"POLYGON ((358892.3636055053 3465937.7096593757, 358890.87248125975 3465925.922295901, 358910.8940450827 3465923.502043652, 358911.20014568267 3465918.6640857006, 358958.9458120112 3465919.67369556, 358958.4554093649 3465927.086264138, 358971.5359936379 3465928.7285608123, 358974.63455042563 3465929.119271674, 358977.5995829581 3465929.4896056345, 358976.4219212015 3465941.00243919, 358957.94404574775 3465938.6012252956, 358958.5493418015 3465934.0696752258, 358910.73530860816 3465932.2183944536, 358910.949732622 3465936.129145315, 358902.0406402 3465938.222472388, 358901.8135054146 3465936.196646544, 358892.3636055053 3465937.7096593757))"
yes,,,,,,10.5,default,952.9,"POLYGON ((358906.5386073111 3465923.0728296274, 358924.1935776401 3465908.167465638, 358936.73259546625 3465904.218179753, 358948.1608049177 3465905.4281197577, 358963.3230296421 3465913.9383861483, 358971.5359936379 3465928.7285608123, 358906.5386073111 3465923.0728296274))"
apartments,,,,,,18.0,measured,223.4,"POLYGON ((358922.5790771218 3466039.3015373223, 358928.25201445114 3466032.961175571, 358932.19499191176 3466034.5711450432, 358935.9517185211 3466030.1191486954, 358951.19030154054 3466037.242514969, 358943.08327216934 3466045.888400342, 358929.47121978545 3466039.397283013, 358926.9879201476 3466041.5815307833, 358922.5790771218 3466039.3015373223))"
apartments,,,,,,18.0,measured,231.9,"POLYGON ((358885.57998202415 3466009.332915833, 358889.77345651836 3466006.216526369, 358892.30195713544 3466007.39095893, 358898.6867225294 3466002.3159828526, 358915.44206472987 3466011.1040813383, 358907.0742303905 3466019.465247356, 358900.32323124766 3466017.1280849013, 358902.00942058174 3466015.120859103, 358885.57998202415 3466009.332915833))"
